Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
29882,Personal,Sweet Haven,ME,44.116875,-69.119713,WGS84,Google Maps,32,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,300 yd,0.25 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,,,1,1,,1,1,,"While this is a small development on the edge of small city, there are 15 acres of woods directly behind the site.",2018-03-23
29890,Personal,Home,WA,48.91993,-122.640564,WGS84,Google Maps,10,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-23
29913,Group,Reiss Bldg,DC,38.909508,-77.07354,WGS84,Google Maps,40,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,300 yd,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29916,Group,Copley Lawn,DC,38.908012,-77.072189,WGS84,Google Maps,41,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29947,Personal,School,MN,47.486809,-94.87429,WGS84,Google Maps,412,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-27
30051,Personal,Cabin yard,MI,44.478752,-84.672668,WGS84,Google Maps,356,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",75 ft,1 mi,0.6 ac,,,,,,,,-1,,,,,,,2018-04-04
30055,Personal,Davenport gap ,NC,35.770634,-83.111198,WGS84,Web Service,610,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-04
30068,Personal,Ithaca College Natural Lands,NY,42.419933,-76.496948,WGS84,Google Maps,297,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-05
30080,Group,Blackston Branch Walk,MD,38.954849,-75.936981,User,User,4,Google Elevation Service,Rural,Forest or woodland,146 ft,10 ft,4.21 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,"This site follows along Blackston Branch, a small tributary to Tuckahoe Creek. Monitored plants are all woodies, and no animals are in this site. ",2018-04-06
30082,Personal,Work ,MD,39.148769,-76.801849,WGS84,Google Maps,78,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",15 ft,2 mi,1 ac,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,1,,,0,,,,,,Small area in an industrial complex. ,2018-04-06
30096,Personal,Home,WV,39.646542,-79.879242,WGS84,Google Maps,334,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-06
30104,Personal,back yard,MN,45.08041,-93.364624,WGS84,Google Maps,269,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-07
30147,Personal,Cherry Run Grafton,WV,39.41785,-79.981621,WGS84,Web Service,463,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-10
30148,Personal,Big Meadows,VA,38.518478,-78.440117,WGS84,Google Maps,1068,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-10
30177,Personal,Brannon Forest,NC,35.539883,-83.042885,WGS84,Web Service,983,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-12
30186,Personal,home,WV,39.691479,-80.104828,WGS84,Web Service,358,Google Elevation Service,,,,,,,,,,,,,,,,,,,home forest,2018-04-12
30196,Personal,Home,WI,45.274834,-92.491936,WGS84,Google Maps,305,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-13
30270,Personal,SUNY Purchase,NY,41.052574,-73.701225,WGS84,Google Maps,93,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-18
30274,Group,KELLY ELEMENTARY,WY,43.621597,-110.626778,WGS84,Google Maps,2029,Google Elevation Service,Rural,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,,,,,,,,-1,,,,,,,2018-04-18
30285,Personal,Kelly Elementary,WY,43.621597,-110.626778,WGS84,Google Maps,2029,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-19
30296,Group,Schoodic Head-Campsites,ME,44.341576,-68.060913,WGS84,Google Maps,12,Google Elevation Service,Rural,Forest or woodland,75 ft,500 yd,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-20
30298,Group,Schoodic Head-Hardwood Stand,ME,44.343739,-68.055481,WGS84,Google Maps,24,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,300 yd,0.25 mi,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-20
30334,Personal,GSB ,NJ,40.733265,-74.666374,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30336,Personal,GSB SCHOOL,NJ,40.733189,-74.669708,WGS84,Google Maps,87,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30351,Personal,School,MN,44.867275,-93.311386,WGS84,Google Maps,258,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,,,,,,,,,,-1,,,,,,,2018-04-23
30352,Personal,Parents house,OH,38.731743,-82.997673,WGS84,Google Maps,161,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30378,Personal,R-MC,VA,37.76614,-77.476669,WGS84,Google Maps,63,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",2 ft,,10 ac,,,,,,,,-1,,,,,,,2018-04-25
30414,Personal,Home,MN,45.553257,-94.143799,WGS84,Google Maps,302,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,35 yd,0.25 ac,,,,,,,,-1,,,,,,,2018-04-27
30428,Personal,Back yard,IL,42.166103,-88.314529,WGS84,Google Maps,264,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-04-28
30520,Personal,skyveiw middle school,AK,60.487778,-151.058334,WGS84,Google Maps,30,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-03
30531,Personal,Girl Scout Cabin,NY,40.947674,-73.808807,WGS84,Google Maps,53,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-04
30538,Personal,Randolph-Macon College,VA,37.759033,-77.47998,WGS84,Google Maps,67,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-06
30559,Personal,My American Elm,NY,40.883682,-73.914444,WGS84,Google Maps,52,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,0 ft,20 sqyd,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,squirrels,1,,,,,,American Elm on site is at least 90 feet tall and at least 65 years old.,2018-05-07
30573,Personal,Prairie Springs,WI,43.011677,-88.231483,WGS84,Google Maps,249,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30589,Personal,My Yard,NH,43.760921,-71.706001,WGS84,Google Maps,203,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,0.5 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,1,1,,1,1,,1,1,,,2018-05-10
30650,Personal,marcell experimental forest,MN,47.514877,-93.471527,WGS84,Google Maps,431,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,,,,,,,,,,,-1,,,,,,trails threwout the forest,2018-05-16
30683,Personal,Willow Creek,PA,41.962345,-78.775703,WGS84,Web Service,570,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-22
30684,Personal,Silverwood Park,MN,45.046242,-93.224548,WGS84,Web Service,292,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-22
30714,Personal,Phenology project,IL,42.151939,-87.779762,WGS84,Google Maps,195,Google Elevation Service,Suburban,Forest or woodland,15 ft,,,,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-05-26
30725,Group,EwA on Spring P5,MA,42.386509,-71.108315,WGS84,Google Maps,23,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",5 ft,1.2 mi,4.48 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,,1,1,Humans,0,1,,,1,,Calibration site for EwA pheno projects,2018-05-28
30742,Personal,Ironwood,MI,46.45467,-90.171005,WGS84,Google Maps,458,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-29
30768,Personal,Jackson Ave ,IL,42.056156,-87.692909,WGS84,Google Maps,180,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-31
30835,Group,Bellevue Dogwood P3,MA,42.433701,-71.105751,User,User,26,Google Elevation Service,Urban,Forest or woodland,791.55 ft,646.18 ft,0.283 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,,,1,bikes and hikers pass through,0,,,,,,"-- W.r.t. Animals section: This part of this urban forest is dog-friendly, therefore people come and walk their dog.The site includes the trail ~ 791.55 ft (241.26 m) from Expressway 93The site: contains the trail that is up the round-leaved dogwoods, that are towards the bottom of the slope.Note that we have made a request for having the round-leaved dogwood. // Waiting for approval less than approval received02/09/20 less than Ask for species fix for both the round-leaved dogwood and the black birch (both as patches). ",2018-06-04
30858,Group,Schoodic Head-Spruce Low,ME,44.346413,-68.05484,User,User,51,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.5 mi,3 mi,20 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,Southwest,,,,-1,,,,,,,2018-06-06
30861,Group,Schoodic Mountain-Stream Crossing,ME,44.573765,-68.132225,User,User,67,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.25 mi,0.5 mi,40 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,Southeast,,,,-1,,,,,,,2018-06-06
30862,Group,Schoodic Mountain-Spruce Low,ME,44.572941,-68.136406,User,User,139,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,1 mi,0.5 mi,40 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",,Southeast,,,,-1,,,,,,,2018-06-06
30863,Group,Schoodic Mountain-Hardwood High,ME,44.573753,-68.138428,User,User,161,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,1.5 mi,0.5 mi,45 m2,,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,Southeast,,,,-1,,,,,,,2018-06-06
30864,Group,Schoodic Mountain-Spruce High,ME,44.573841,-68.144043,User,User,266,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,2 mi,0.75 mi,40 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,Southeast,,,,-1,,,,,,,2018-06-06
30928,Personal,Jockey's Ridge State Park,NC,35.963905,-75.631966,WGS84,Google Maps,2,Google Elevation Service,Other (please describe in comments box),"Beach, dune, salt flat, open desert or barren land (with sparse vegetation)",,,426 ac,"Mostly evergreen trees (for example, pine or live oak)",,,,,,,-1,,,,,,,2018-06-14
30971,Group,Osprey Point Nature Trail,MS,30.391338,-88.775955,WGS84,Google Maps,4,Google Elevation Service,Suburban,Forested wetland (such as swamp or mangrove),15 ft,20 ft,100 ac,,,,,,,,-1,,,,,,This is a second growth forest located next to a brackish marsh on Davis Bayou.,2018-06-21
30978,Group,Crystal Springs Site,MA,42.449921,-71.082703,User,User,75,Google Elevation Service,Urban,Forest or woodland,795 ft,826 ft,,Other (please describe in comments box),"Yes, and the site is...",In the middle of the slope,,,1,bikes and hikers pass closeby,0,,,,,,This is an urban woodland,2018-06-22
30993,Group,Miles Lane,ME,44.582516,-68.778748,WGS84,Google Maps,71,Google Elevation Service,Suburban,Forest or woodland,0.25 mi,1.5 mi,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,-1,,,,,,,2018-06-25
31120,Group,NPN Tree Trail,KS,38.801815,-94.688911,WGS84,Google Maps,297,Google Elevation Service,Suburban,Forest or woodland,400 ft,400 ft,1 ac,,,,,,,,-1,,,,,,Select trees near EEVC,2018-07-18
31143,Personal,Home,MN,46.945347,-95.699074,WGS84,Google Maps,451,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-07-20
31259,Group,Enid A. Haupt Garden,DC,38.888168,-77.02597,WGS84,Google Maps,7,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-08-02
31336,Personal,Mirror Lake-NBG,VA,36.901581,-76.200203,WGS84,Google Maps,8,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-08-16
31337,Personal,Enchanted Forest-NBG,VA,36.901581,-76.200203,WGS84,Google Maps,8,Google Elevation Service,Urban,Forest or woodland,,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-08-16
31338,Personal,VA Natives Garden-NBG,VA,36.901581,-76.200203,WGS84,Google Maps,8,Google Elevation Service,Urban,Forest or woodland,,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-08-16
31350,Personal,blairstown ,NJ,40.983822,-74.960167,WGS84,Web Service,111,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-08-20
31362,Group,UNC Asheville - Phenology Trail,NC,35.616035,-82.563438,WGS84,Google Maps,636,Google Elevation Service,Urban,Other (please describe in comments box),,,,,,,,,,,-1,,,,,,This trail winds through both maintained and forested areas of UNCA's campus,2018-08-22
31410,Group,Tree Phenology Trail,NC,36.213821,-81.68174,WGS84,Google Maps,970,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,300 yd,13 ac,,,,,,,,-1,,,,,,This is a phenology trail at Appalachian State University created for phenological observations of the trees on campus. ,2018-08-28
31586,Personal,Fayetteville High School ,WV,38.044937,-81.113472,WGS84,Web Service,570,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-09-11
31593,Personal,Fayetteville High School,WV,38.046703,-81.113167,WGS84,Google Maps,565,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-11
31649,Personal,Hitchcock Center,MA,42.327339,-72.525406,WGS84,Google Maps,71,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-13
31660,Group,Livingston HS,NJ,40.783974,-74.320992,WGS84,Google Maps,86,Google Elevation Service,Suburban,Forest or woodland,,,,,,,,,,,-1,,,,,,,2018-09-13
31699,Group,Holliday Park,IN,39.871071,-86.161232,WGS84,Google Maps,237,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0 ft,0 ft,94 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,,,,Many people walk their dogs here.,1,1,1,,1,,"The site is located at a city park. The White River passes through the park. The park has an arboretum, nature center, play grounds, pond, stream, river and wooded areas. The land slopes down toward the river on the east side of the park. The trails in the wooded area rise and fall. A road forms the North and West boundaries of the park, with neighborhoods beyond the roads. East is bounded by the river. South is a suburban neighborhood. ",2018-09-17
31746,Personal,school,MA,42.496422,-71.051353,WGS84,Google Maps,19,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-20
31748,Personal,Schhol,MA,42.496422,-71.051353,WGS84,Google Maps,19,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-20
31774,Personal,Back Yard,UT,40.745121,-111.863449,WGS84,Google Maps,1320,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-23
31790,Personal,School,MA,42.498287,-71.051224,WGS84,Google Maps,19,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-24
31792,Personal,School,MA,42.496422,-71.051353,WGS84,Google Maps,19,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-24
31875,Personal,my front yard,UT,40.619015,-111.799355,WGS84,Google Maps,1491,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-09-27
31881,Personal,Farmington High School,MN,44.652477,-93.202827,WGS84,Google Maps,298,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-09-27
31921,Personal,Livingston High School,NJ,40.783974,-74.320992,WGS84,Google Maps,87,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-10-01
31922,Personal,tree,MA,42.496456,-71.051208,WGS84,Google Maps,19,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-10-01
31923,Personal,Bemidji township park at Farmers Beach,MN,47.4286,-94.895966,WGS84,Web Service,410,Google Elevation Service,Rural,Other (please describe in comments box),0.1 mi,0 ft,1 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,West,,,occasional visitors,,,,,,,"Township park with fmixed forest upload, stream, marsh and swamp area",2018-10-01
32040,Group,Bagley - Rock Pond Trail,MN,46.822037,-92.080338,WGS84,Google Maps,329,Google Elevation Service,Other (please describe in comments box),Forest or woodland,,,55 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,,,,,0,,,,,,,2018-10-05
32117,Personal,hs,VA,37.802132,-79.422424,WGS84,Web Service,325,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-10-09
32172,Personal,Seward School,MN,44.914402,-93.232208,WGS84,Google Maps,258,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-10-18
32185,Group,Barrier Beach Trail,ME,43.334846,-70.548027,WGS84,Google Maps,15,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.5 mi,0.5 mi,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,1,,1,,,,,2018-10-19
32187,Group,Laird Norton Boardwalk,ME,43.335213,-70.545807,WGS84,Google Maps,0,Google Elevation Service,Wildlands or semi-wildlands,Forested wetland (such as swamp or mangrove),0.5 mi,0.25 ft,,,,,,,,,-1,,,,,,,2018-10-19
32280,Personal,McClellan Ranch,CA,37.313576,-122.063484,WGS84,Google Maps,101,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-02
32356,Personal,Enchanted Forest-NBG,VA,36.901581,-76.200203,WGS84,Google Maps,8,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-07
32373,Personal,Enchanted Forest-NBG,VA,36.906773,-76.208481,WGS84,Google Maps,2,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-11
32374,Personal,Mirror Lake-NBG,VA,36.906773,-76.208481,WGS84,Google Maps,2,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-11
32375,Personal,VA Natives GArden-NBG,VA,36.906773,-76.208481,WGS84,Google Maps,2,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-11
32392,Personal,Mirror Lake,VA,36.901581,-76.200203,WGS84,Google Maps,8,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-14
32393,Personal,VA Natives Garden,VA,36.906773,-76.208481,WGS84,Google Maps,2,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-14
32440,Personal,Virginia Tech,VA,37.228382,-80.423416,WGS84,Google Maps,627,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-11-26
32634,Group,NHC-South Transect - Gate 26,NC,35.977894,-79.016479,WGS84,Google Maps,132,Google Elevation Service,Rural,Forest or woodland,,,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",,,,,,-1,,,,,,"This transect includes 3 clusters of trees.  Each cluster includes 1 White Oak (Quercus Alba), 1 Red Maple (Acer Rubrum), and 1 American Beech (Fagus Grandifolia).",2019-01-09
32635,Group,NHC-North Transect - Gate 21,NC,35.994949,-79.008698,WGS84,Google Maps,136,Google Elevation Service,Rural,Forest or woodland,,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",,,,,,-1,,,,,,"This transect includes 3 clusters of trees.  Each cluster includes 1 White Oak (Quercus Alba), 1 Red Maple (Acer Rubrum), and 1 American Beech (Fagus Grandifolia).",2019-01-09
32655,Personal,Yard,LA,30.167885,-93.229988,WGS84,Google Maps,0,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0 ft,500 ft,9000 ft2,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,,,1,,,,,,,2019-01-12
